Order_ID,Customer_ID,Product,Category,Price,Discount,Final_Price,Quantity,Total_Sales,Returned,City,Payment_Method,Order_Date
ORD-3250,CUST-474,T-shirt,Fashion,300,0.0,300.0,3,900.0,0,Cairo,Cash,2023-04-02
ORD-3251,CUST-571,T-shirt,Fashion,300,0.0,300.0,2,600.0,0,Giza,Vodafone Cash,2023-04-22
ORD-3252,CUST-619,Headphones,Electronics,500,0.0,500.0,3,1500.0,0,Tanta,Credit Card,2023-03-17
ORD-3253,CUST-683,Watch,Fashion,1200,0.1,1080.0,4,4320.0,0,Tanta,Credit Card,2023-12-29
ORD-3254,CUST-27,Headphones,Electronics,500,0.0,500.0,3,1500.0,0,Aswan,Cash,2023-03-14
ORD-3255,CUST-707,Headphones,Electronics,500,0.0,500.0,4,2000.0,0,Tanta,Cash,2023-12-29
ORD-3256,CUST-448,T-shirt,Fashion,300,0.0,300.0,1,300.0,0,Alexandria,Vodafone Cash,2023-07-11
ORD-3257,CUST-696,Headphones,Electronics,500,0.0,500.0,1,500.0,0,Giza,Credit Card,2023-05-23
ORD-3258,CUST-224,Shoes,Fashion,700,0.2,560.0,2,1120.0,0,Alexandria,Vodafone Cash,2023-07-06
ORD-3259,CUST-451,Phone,Electronics,8000,0.0,8000.0,5,40000.0,0,Alexandria,Vodafone Cash,2023-08-01
ORD-3260,CUST-780,Watch,Fashion,1200,0.15,1020.0,4,4080.0,0,Giza,Cash,2023-04-14
ORD-3261,CUST-757,Backpack,Accessories,400,0.0,400.0,3,1200.0,0,Mansoura,Vodafone Cash,2023-02-08
ORD-3262,CUST-650,Camera,Electronics,12000,0.2,9600.0,5,48000.0,0,Cairo,Credit Card,2023-11-17
ORD-3263,CUST-357,Watch,Fashion,1200,0.0,1200.0,5,0.0,1,Tanta,Credit Card,2023-10-10
ORD-3264,CUST-201,Phone,Electronics,8000,0.0,8000.0,2,16000.0,0,Cairo,Vodafone Cash,2023-08-19
ORD-3265,CUST-537,Phone,Electronics,8000,0.0,8000.0,2,16000.0,0,Cairo,Cash,2023-05-25
ORD-3266,CUST-329,Watch,Fashion,1200,0.0,1200.0,2,2400.0,0,Giza,Vodafone Cash,2023-02-25
ORD-3267,CUST-123,Watch,Fashion,1200,0.15,1020.0,1,1020.0,0,Mansoura,Cash,2023-07-30
ORD-3268,CUST-710,Watch,Fashion,1200,0.0,1200.0,2,2400.0,0,Alexandria,Vodafone Cash,2023-01-23
ORD-3269,CUST-371,Phone,Electronics,8000,0.0,8000.0,6,48000.0,0,Tanta,Cash,2023-12-25
ORD-3270,CUST-267,T-shirt,Fashion,300,0.1,270.0,4,1080.0,0,Giza,Cash,2023-06-24
ORD-3271,CUST-87,Watch,Fashion,1200,0.0,1200.0,3,3600.0,0,Mansoura,Cash,2023-06-04
ORD-3272,CUST-489,Camera,Electronics,12000,0.0,12000.0,1,12000.0,0,Giza,Vodafone Cash,2023-05-08
ORD-3273,CUST-211,Laptop,Electronics,15000,0.0,15000.0,1,15000.0,0,Cairo,Vodafone Cash,2023-07-23
ORD-3274,CUST-483,Camera,Electronics,12000,0.0,12000.0,1,12000.0,0,Aswan,Credit Card,2023-06-03
ORD-3275,CUST-152,Headphones,Electronics,500,0.0,500.0,4,2000.0,0,Mansoura,Vodafone Cash,2023-08-11
ORD-3276,CUST-239,Shoes,Fashion,700,0.0,700.0,2,1400.0,0,Giza,Cash,2023-07-09
ORD-3277,CUST-27,Backpack,Accessories,400,0.0,400.0,5,2000.0,0,Tanta,Credit Card,2023-06-11
ORD-3278,CUST-244,Camera,Electronics,12000,0.2,9600.0,1,9600.0,0,Alexandria,Vodafone Cash,2023-09-25
ORD-3279,CUST-263,T-shirt,Fashion,300,0.0,300.0,2,600.0,0,Tanta,Vodafone Cash,2023-05-18
ORD-3280,CUST-64,Phone,Electronics,8000,0.0,8000.0,6,48000.0,0,Giza,Vodafone Cash,2023-11-13
ORD-3281,CUST-48,Camera,Electronics,12000,0.0,12000.0,2,24000.0,0,Cairo,Vodafone Cash,2023-09-05
ORD-3282,CUST-576,Laptop,Electronics,15000,0.15,12750.0,3,38250.0,0,Mansoura,Credit Card,2023-12-13
ORD-3283,CUST-81,Headphones,Electronics,500,0.0,500.0,3,1500.0,0,Giza,Vodafone Cash,2023-02-19
ORD-3284,CUST-364,Camera,Electronics,12000,0.0,12000.0,2,24000.0,0,Mansoura,Cash,2023-01-09
ORD-3285,CUST-315,Phone,Electronics,8000,0.0,8000.0,1,8000.0,0,Mansoura,Cash,2023-05-27
ORD-3286,CUST-33,Phone,Electronics,8000,0.0,8000.0,5,40000.0,0,Mansoura,Vodafone Cash,2023-02-03
ORD-3287,CUST-551,Laptop,Electronics,15000,0.0,15000.0,1,15000.0,0,Tanta,Credit Card,2023-10-29
ORD-3288,CUST-705,Phone,Electronics,8000,0.1,7200.0,4,28800.0,0,Cairo,Credit Card,2023-08-25
ORD-3289,CUST-380,Shoes,Fashion,700,0.0,700.0,3,2100.0,0,Aswan,Cash,2023-02-12
ORD-3290,CUST-506,Phone,Electronics,8000,0.2,6400.0,5,32000.0,0,Cairo,Credit Card,2023-04-21
ORD-3291,CUST-505,Camera,Electronics,12000,0.2,9600.0,1,9600.0,0,Alexandria,Credit Card,2023-03-29
ORD-3292,CUST-605,Headphones,Electronics,500,0.2,400.0,5,2000.0,0,Cairo,Vodafone Cash,2023-01-22
ORD-3293,CUST-525,Phone,Electronics,8000,0.0,8000.0,5,40000.0,0,Giza,Cash,2023-12-27
ORD-3294,CUST-529,T-shirt,Fashion,300,0.0,300.0,5,1500.0,0,Cairo,Cash,2023-04-11
ORD-3295,CUST-552,Shoes,Fashion,700,0.0,700.0,4,2800.0,0,Aswan,Cash,2023-10-15
ORD-3296,CUST-180,T-shirt,Fashion,300,0.0,300.0,2,600.0,0,Tanta,Cash,2023-06-11
ORD-3297,CUST-329,T-shirt,Fashion,300,0.15,255.0,3,765.0,0,Aswan,Credit Card,2023-03-22
ORD-3298,CUST-345,T-shirt,Fashion,300,0.15,255.0,5,1275.0,0,Cairo,Cash,2023-11-16
ORD-3299,CUST-338,Laptop,Electronics,15000,0.0,15000.0,1,15000.0,0,Cairo,Cash,2023-10-21
ORD-3300,CUST-594,Backpack,Accessories,400,0.1,360.0,4,1440.0,0,Aswan,Credit Card,2023-11-26
ORD-3301,CUST-703,Shoes,Fashion,700,0.0,700.0,6,4200.0,0,Aswan,Cash,2023-03-14
ORD-3302,CUST-247,Laptop,Electronics,15000,0.0,15000.0,1,15000.0,0,Aswan,Cash,2023-02-21
ORD-3303,CUST-282,Watch,Fashion,1200,0.0,1200.0,4,4800.0,0,Tanta,Credit Card,2023-04-13
ORD-3304,CUST-448,Camera,Electronics,12000,0.0,12000.0,3,36000.0,0,Mansoura,Cash,2023-12-20
ORD-3305,CUST-35,Watch,Fashion,1200,0.0,1200.0,5,6000.0,0,Cairo,Cash,2023-02-08
ORD-3306,CUST-659,Watch,Fashion,1200,0.0,1200.0,3,3600.0,0,Aswan,Vodafone Cash,2023-11-18
ORD-3307,CUST-526,Camera,Electronics,12000,0.1,10800.0,3,32400.0,0,Mansoura,Vodafone Cash,2023-04-16
ORD-3308,CUST-568,Backpack,Accessories,400,0.0,400.0,3,1200.0,0,Cairo,Cash,2023-04-28
ORD-3309,CUST-127,Headphones,Electronics,500,0.0,500.0,3,1500.0,0,Giza,Cash,2023-10-12
ORD-3310,CUST-301,Headphones,Electronics,500,0.0,500.0,5,2500.0,0,Aswan,Cash,2023-11-05
ORD-3311,CUST-730,Laptop,Electronics,15000,0.0,15000.0,3,45000.0,0,Giza,Cash,2023-03-25
ORD-3312,CUST-790,Headphones,Electronics,500,0.0,500.0,1,500.0,0,Alexandria,Vodafone Cash,2023-07-06
ORD-3313,CUST-259,T-shirt,Fashion,300,0.15,255.0,2,510.0,0,Tanta,Credit Card,2023-02-21
ORD-3314,CUST-5,T-shirt,Fashion,300,0.0,300.0,3,900.0,0,Aswan,Vodafone Cash,2023-04-03
ORD-3315,CUST-154,Laptop,Electronics,15000,0.0,15000.0,2,30000.0,0,Aswan,Cash,2023-07-02
ORD-3316,CUST-354,Headphones,Electronics,500,0.0,500.0,1,500.0,0,Tanta,Credit Card,2023-08-14
ORD-3317,CUST-800,T-shirt,Fashion,300,0.0,300.0,4,1200.0,0,Alexandria,Vodafone Cash,2023-01-12
ORD-3318,CUST-443,Phone,Electronics,8000,0.0,8000.0,4,32000.0,0,Alexandria,Credit Card,2023-08-06
ORD-3319,CUST-357,Phone,Electronics,8000,0.0,8000.0,1,8000.0,0,Alexandria,Credit Card,2023-08-02
ORD-3320,CUST-700,Watch,Fashion,1200,0.0,1200.0,5,6000.0,0,Alexandria,Credit Card,2023-12-23
ORD-3321,CUST-771,Watch,Fashion,1200,0.1,1080.0,2,2160.0,0,Giza,Vodafone Cash,2023-06-25
ORD-3322,CUST-300,Phone,Electronics,8000,0.2,6400.0,3,19200.0,0,Mansoura,Cash,2023-03-29
ORD-3323,CUST-500,Headphones,Electronics,500,0.2,400.0,4,1600.0,0,Aswan,Vodafone Cash,2023-09-13
ORD-3324,CUST-376,T-shirt,Fashion,300,0.2,240.0,3,720.0,0,Giza,Cash,2023-05-05
ORD-3325,CUST-256,Camera,Electronics,12000,0.0,12000.0,1,12000.0,0,Giza,Cash,2023-08-22
ORD-3326,CUST-308,Phone,Electronics,8000,0.0,8000.0,3,24000.0,0,Mansoura,Cash,2023-05-20
ORD-3327,CUST-787,Watch,Fashion,1200,0.0,1200.0,1,1200.0,0,Mansoura,Vodafone Cash,2023-03-27
ORD-3328,CUST-719,Phone,Electronics,8000,0.0,8000.0,6,48000.0,0,Mansoura,Credit Card,2023-12-25
ORD-3329,CUST-44,Watch,Fashion,1200,0.0,1200.0,4,4800.0,0,Aswan,Cash,2023-08-25
ORD-3330,CUST-180,Watch,Fashion,1200,0.0,1200.0,2,2400.0,0,Aswan,Cash,2023-08-16
ORD-3331,CUST-339,Laptop,Electronics,15000,0.0,15000.0,4,60000.0,0,Mansoura,Cash,2023-11-07
ORD-3332,CUST-712,Shoes,Fashion,700,0.0,700.0,1,700.0,0,Giza,Credit Card,2023-06-04
ORD-3333,CUST-382,T-shirt,Fashion,300,0.0,300.0,6,1800.0,0,Giza,Vodafone Cash,2023-04-25
ORD-3334,CUST-280,Phone,Electronics,8000,0.0,8000.0,6,0.0,1,Tanta,Credit Card,2023-04-28
ORD-3335,CUST-243,Laptop,Electronics,15000,0.0,15000.0,1,15000.0,0,Aswan,Vodafone Cash,2023-02-21
ORD-3336,CUST-426,Shoes,Fashion,700,0.0,700.0,5,3500.0,0,Giza,Vodafone Cash,2023-04-06
ORD-3337,CUST-757,Headphones,Electronics,500,0.15,425.0,5,2125.0,0,Mansoura,Vodafone Cash,2023-07-05
ORD-3338,CUST-142,Phone,Electronics,8000,0.0,8000.0,4,32000.0,0,Cairo,Cash,2023-09-14
ORD-3339,CUST-285,Camera,Electronics,12000,0.0,12000.0,2,24000.0,0,Alexandria,Cash,2023-02-21
ORD-3340,CUST-48,Shoes,Fashion,700,0.0,700.0,2,1400.0,0,Alexandria,Credit Card,2023-06-13
ORD-3341,CUST-488,Shoes,Fashion,700,0.2,560.0,1,560.0,0,Giza,Vodafone Cash,2023-02-09
ORD-3342,CUST-240,Phone,Electronics,8000,0.15,6800.0,3,20400.0,0,Alexandria,Cash,2023-02-17
ORD-3343,CUST-487,T-shirt,Fashion,300,0.2,240.0,2,480.0,0,Cairo,Vodafone Cash,2023-10-27
ORD-3344,CUST-49,Phone,Electronics,8000,0.1,7200.0,7,50400.0,0,Aswan,Credit Card,2023-12-19
ORD-3345,CUST-30,T-shirt,Fashion,300,0.0,300.0,7,2100.0,0,Giza,Credit Card,2023-11-22
ORD-3346,CUST-780,Headphones,Electronics,500,0.0,500.0,1,500.0,0,Mansoura,Credit Card,2023-07-09
ORD-3347,CUST-413,Phone,Electronics,8000,0.0,8000.0,3,24000.0,0,Cairo,Cash,2023-11-19
ORD-3348,CUST-109,Phone,Electronics,8000,0.0,8000.0,1,8000.0,0,Mansoura,Vodafone Cash,2023-07-19
ORD-3349,CUST-366,Phone,Electronics,8000,0.0,8000.0,3,24000.0,0,Cairo,Vodafone Cash,2023-07-16
ORD-3350,CUST-261,Shoes,Fashion,700,0.2,560.0,2,1120.0,0,Tanta,Credit Card,2023-06-28
ORD-3351,CUST-149,Phone,Electronics,8000,0.0,8000.0,5,40000.0,0,Mansoura,Vodafone Cash,2023-06-14
ORD-3352,CUST-459,Backpack,Accessories,400,0.15,340.0,6,0.0,1,Aswan,Vodafone Cash,2023-11-15
ORD-3353,CUST-543,Camera,Electronics,12000,0.1,10800.0,4,43200.0,0,Tanta,Cash,2023-12-29
ORD-3354,CUST-72,Camera,Electronics,12000,0.0,12000.0,1,12000.0,0,Tanta,Vodafone Cash,2023-03-28
ORD-3355,CUST-739,Shoes,Fashion,700,0.0,700.0,3,2100.0,0,Tanta,Vodafone Cash,2023-09-29
ORD-3356,CUST-34,Laptop,Electronics,15000,0.0,15000.0,2,30000.0,0,Alexandria,Cash,2023-07-29
ORD-3357,CUST-292,Backpack,Accessories,400,0.15,340.0,3,1020.0,0,Cairo,Credit Card,2023-05-26
ORD-3358,CUST-63,T-shirt,Fashion,300,0.0,300.0,1,300.0,0,Mansoura,Cash,2023-07-20
ORD-3359,CUST-481,Laptop,Electronics,15000,0.0,15000.0,1,15000.0,0,Giza,Cash,2023-09-15
ORD-3360,CUST-50,Laptop,Electronics,15000,0.15,12750.0,2,25500.0,0,Tanta,Cash,2023-01-29
ORD-3361,CUST-168,Phone,Electronics,8000,0.0,8000.0,5,40000.0,0,Cairo,Cash,2023-11-28
ORD-3362,CUST-729,Shoes,Fashion,700,0.0,700.0,3,2100.0,0,Cairo,Vodafone Cash,2023-05-28
ORD-3363,CUST-154,Camera,Electronics,12000,0.0,12000.0,3,36000.0,0,Tanta,Vodafone Cash,2023-12-03
ORD-3364,CUST-313,Phone,Electronics,8000,0.0,8000.0,3,24000.0,0,Giza,Credit Card,2023-03-20
ORD-3365,CUST-23,Phone,Electronics,8000,0.2,6400.0,5,32000.0,0,Tanta,Cash,2023-03-21
ORD-3366,CUST-768,Phone,Electronics,8000,0.0,8000.0,6,48000.0,0,Mansoura,Vodafone Cash,2023-03-30
ORD-3367,CUST-414,Headphones,Electronics,500,0.0,500.0,5,2500.0,0,Alexandria,Cash,2023-04-26
ORD-3368,CUST-581,Phone,Electronics,8000,0.0,8000.0,1,8000.0,0,Mansoura,Vodafone Cash,2023-07-18
ORD-3369,CUST-642,Phone,Electronics,8000,0.0,8000.0,2,16000.0,0,Mansoura,Credit Card,2023-08-02
ORD-3370,CUST-248,Shoes,Fashion,700,0.0,700.0,3,2100.0,0,Alexandria,Credit Card,2023-09-09
ORD-3371,CUST-690,Laptop,Electronics,15000,0.15,12750.0,1,12750.0,0,Tanta,Credit Card,2023-05-05
ORD-3372,CUST-236,Camera,Electronics,12000,0.0,12000.0,1,12000.0,0,Alexandria,Cash,2023-10-30
ORD-3373,CUST-342,Backpack,Accessories,400,0.0,400.0,1,400.0,0,Mansoura,Vodafone Cash,2023-04-12
ORD-3374,CUST-54,Backpack,Accessories,400,0.0,400.0,5,2000.0,0,Cairo,Vodafone Cash,2023-08-14
ORD-3375,CUST-480,Backpack,Accessories,400,0.0,400.0,3,1200.0,0,Giza,Credit Card,2023-04-17
ORD-3376,CUST-433,Watch,Fashion,1200,0.0,1200.0,6,7200.0,0,Aswan,Credit Card,2023-12-28
ORD-3377,CUST-595,Headphones,Electronics,500,0.0,500.0,4,2000.0,0,Alexandria,Credit Card,2023-07-07
ORD-3378,CUST-142,Laptop,Electronics,15000,0.0,15000.0,4,60000.0,0,Tanta,Vodafone Cash,2023-11-13
ORD-3379,CUST-728,Headphones,Electronics,500,0.1,450.0,3,1350.0,0,Giza,Vodafone Cash,2023-04-06
ORD-3380,CUST-664,T-shirt,Fashion,300,0.0,300.0,4,1200.0,0,Aswan,Cash,2023-12-26
ORD-3381,CUST-216,Shoes,Fashion,700,0.0,700.0,4,2800.0,0,Tanta,Cash,2023-09-20
ORD-3382,CUST-682,T-shirt,Fashion,300,0.15,255.0,2,510.0,0,Giza,Vodafone Cash,2023-03-14
ORD-3383,CUST-217,Watch,Fashion,1200,0.0,1200.0,2,2400.0,0,Tanta,Vodafone Cash,2023-02-01
ORD-3384,CUST-685,Laptop,Electronics,15000,0.0,15000.0,1,15000.0,0,Tanta,Cash,2023-08-06
ORD-3385,CUST-793,Shoes,Fashion,700,0.0,700.0,6,4200.0,0,Aswan,Vodafone Cash,2023-12-12
ORD-3386,CUST-645,Camera,Electronics,12000,0.0,12000.0,4,48000.0,0,Aswan,Cash,2023-12-17
ORD-3387,CUST-364,Shoes,Fashion,700,0.0,700.0,5,3500.0,0,Alexandria,Vodafone Cash,2023-06-24
ORD-3388,CUST-622,Phone,Electronics,8000,0.0,8000.0,4,32000.0,0,Alexandria,Cash,2023-09-22
ORD-3389,CUST-524,Camera,Electronics,12000,0.15,10200.0,1,0.0,1,Alexandria,Cash,2023-06-22
ORD-3390,CUST-283,Headphones,Electronics,500,0.0,500.0,3,1500.0,0,Mansoura,Credit Card,2023-10-02
ORD-3391,CUST-743,Camera,Electronics,12000,0.0,12000.0,2,24000.0,0,Cairo,Vodafone Cash,2023-08-30
ORD-3392,CUST-685,Phone,Electronics,8000,0.1,7200.0,4,28800.0,0,Tanta,Vodafone Cash,2023-04-24
ORD-3393,CUST-632,Phone,Electronics,8000,0.0,8000.0,5,40000.0,0,Giza,Vodafone Cash,2023-10-08
ORD-3394,CUST-88,Phone,Electronics,8000,0.0,8000.0,3,24000.0,0,Alexandria,Credit Card,2023-09-12
ORD-3395,CUST-172,Watch,Fashion,1200,0.0,1200.0,2,2400.0,0,Mansoura,Vodafone Cash,2023-11-30
ORD-3396,CUST-756,Laptop,Electronics,15000,0.0,15000.0,3,45000.0,0,Aswan,Cash,2023-11-28
ORD-3397,CUST-635,Laptop,Electronics,15000,0.1,13500.0,4,54000.0,0,Aswan,Credit Card,2023-11-17
ORD-3398,CUST-468,T-shirt,Fashion,300,0.0,300.0,5,1500.0,0,Alexandria,Vodafone Cash,2023-12-20
ORD-3399,CUST-332,Headphones,Electronics,500,0.0,500.0,1,500.0,0,Aswan,Credit Card,2023-10-29
ORD-3400,CUST-543,Watch,Fashion,1200,0.0,1200.0,3,3600.0,0,Giza,Cash,2023-08-14
ORD-3401,CUST-88,Phone,Electronics,8000,0.0,8000.0,2,16000.0,0,Mansoura,Credit Card,2023-07-03
ORD-3402,CUST-350,T-shirt,Fashion,300,0.0,300.0,4,1200.0,0,Alexandria,Credit Card,2023-09-27
ORD-3403,CUST-58,Backpack,Accessories,400,0.0,400.0,7,2800.0,0,Aswan,Credit Card,2023-11-14
ORD-3404,CUST-413,Camera,Electronics,12000,0.0,12000.0,3,36000.0,0,Tanta,Cash,2023-11-08
ORD-3405,CUST-205,Camera,Electronics,12000,0.1,10800.0,4,43200.0,0,Giza,Vodafone Cash,2023-11-26
ORD-3406,CUST-364,Watch,Fashion,1200,0.0,1200.0,5,6000.0,0,Mansoura,Credit Card,2023-08-27
ORD-3407,CUST-435,Camera,Electronics,12000,0.2,9600.0,4,38400.0,0,Cairo,Cash,2023-11-21
ORD-3408,CUST-236,Camera,Electronics,12000,0.0,12000.0,1,12000.0,0,Alexandria,Vodafone Cash,2023-02-17
ORD-3409,CUST-195,Backpack,Accessories,400,0.15,340.0,2,680.0,0,Aswan,Cash,2023-09-30
ORD-3410,CUST-676,Watch,Fashion,1200,0.15,1020.0,5,5100.0,0,Giza,Cash,2023-12-19
ORD-3411,CUST-352,Phone,Electronics,8000,0.0,8000.0,1,8000.0,0,Alexandria,Vodafone Cash,2023-02-24
ORD-3412,CUST-513,Backpack,Accessories,400,0.0,400.0,4,1600.0,0,Cairo,Credit Card,2023-12-29
ORD-3413,CUST-466,Phone,Electronics,8000,0.2,6400.0,5,32000.0,0,Aswan,Vodafone Cash,2023-05-22
ORD-3414,CUST-614,Shoes,Fashion,700,0.0,700.0,5,3500.0,0,Alexandria,Credit Card,2023-01-08
ORD-3415,CUST-122,Shoes,Fashion,700,0.0,700.0,4,2800.0,0,Mansoura,Cash,2023-01-24
ORD-3416,CUST-539,T-shirt,Fashion,300,0.0,300.0,2,600.0,0,Alexandria,Credit Card,2023-03-11
ORD-3417,CUST-696,Laptop,Electronics,15000,0.2,12000.0,2,24000.0,0,Mansoura,Cash,2023-05-26
ORD-3418,CUST-719,Phone,Electronics,8000,0.0,8000.0,1,8000.0,0,Tanta,Cash,2023-07-03
ORD-3419,CUST-212,T-shirt,Fashion,300,0.0,300.0,5,1500.0,0,Cairo,Cash,2023-04-03
ORD-3420,CUST-616,Headphones,Electronics,500,0.2,400.0,2,800.0,0,Tanta,Credit Card,2023-03-28
ORD-3421,CUST-223,Shoes,Fashion,700,0.0,700.0,6,4200.0,0,Giza,Credit Card,2023-11-04
ORD-3422,CUST-536,Backpack,Accessories,400,0.2,320.0,2,640.0,0,Cairo,Vodafone Cash,2023-01-24
ORD-3423,CUST-78,Headphones,Electronics,500,0.2,400.0,4,1600.0,0,Aswan,Cash,2023-03-22
ORD-3424,CUST-798,Watch,Fashion,1200,0.2,960.0,4,3840.0,0,Cairo,Cash,2023-02-22
ORD-3425,CUST-204,Shoes,Fashion,700,0.0,700.0,1,700.0,0,Aswan,Cash,2023-07-17
ORD-3426,CUST-696,Headphones,Electronics,500,0.15,425.0,2,850.0,0,Giza,Credit Card,2023-10-29
ORD-3427,CUST-557,Shoes,Fashion,700,0.0,700.0,1,700.0,0,Tanta,Credit Card,2023-10-01
ORD-3428,CUST-609,Headphones,Electronics,500,0.0,500.0,4,2000.0,0,Tanta,Vodafone Cash,2023-02-02
ORD-3429,CUST-482,Camera,Electronics,12000,0.0,12000.0,2,24000.0,0,Giza,Vodafone Cash,2023-05-14
ORD-3430,CUST-326,Headphones,Electronics,500,0.2,400.0,4,1600.0,0,Alexandria,Cash,2023-11-26
ORD-3431,CUST-116,Camera,Electronics,12000,0.0,12000.0,1,12000.0,0,Giza,Credit Card,2023-04-08
ORD-3432,CUST-311,Phone,Electronics,8000,0.0,8000.0,2,16000.0,0,Tanta,Vodafone Cash,2023-09-18
ORD-3433,CUST-637,T-shirt,Fashion,300,0.0,300.0,3,0.0,1,Mansoura,Cash,2023-07-20
ORD-3434,CUST-449,Headphones,Electronics,500,0.0,500.0,5,2500.0,0,Alexandria,Credit Card,2023-03-10
ORD-3435,CUST-484,Phone,Electronics,8000,0.0,8000.0,4,32000.0,0,Mansoura,Credit Card,2023-07-20
ORD-3436,CUST-258,Camera,Electronics,12000,0.0,12000.0,1,12000.0,0,Giza,Cash,2023-03-01
ORD-3437,CUST-236,Watch,Fashion,1200,0.2,960.0,4,3840.0,0,Aswan,Vodafone Cash,2023-11-27
ORD-3438,CUST-145,Watch,Fashion,1200,0.0,1200.0,1,1200.0,0,Giza,Cash,2023-02-26
ORD-3439,CUST-232,Phone,Electronics,8000,0.0,8000.0,1,8000.0,0,Aswan,Vodafone Cash,2023-09-01
ORD-3440,CUST-382,Headphones,Electronics,500,0.0,500.0,3,1500.0,0,Aswan,Credit Card,2023-05-08
ORD-3441,CUST-433,Backpack,Accessories,400,0.0,400.0,3,1200.0,0,Mansoura,Credit Card,2023-03-06
ORD-3442,CUST-566,Laptop,Electronics,15000,0.0,15000.0,2,0.0,1,Aswan,Credit Card,2023-12-01
ORD-3443,CUST-99,Camera,Electronics,12000,0.1,10800.0,4,43200.0,0,Cairo,Cash,2023-11-12
ORD-3444,CUST-667,Backpack,Accessories,400,0.0,400.0,3,1200.0,0,Tanta,Credit Card,2023-08-14
ORD-3445,CUST-721,Backpack,Accessories,400,0.1,360.0,4,1440.0,0,Cairo,Cash,2023-12-14
ORD-3446,CUST-108,Shoes,Fashion,700,0.0,700.0,5,3500.0,0,Cairo,Vodafone Cash,2023-05-13
ORD-3447,CUST-168,Shoes,Fashion,700,0.2,560.0,5,2800.0,0,Mansoura,Vodafone Cash,2023-01-15
ORD-3448,CUST-230,Backpack,Accessories,400,0.0,400.0,4,1600.0,0,Alexandria,Cash,2023-09-10
ORD-3449,CUST-292,T-shirt,Fashion,300,0.0,300.0,2,600.0,0,Cairo,Vodafone Cash,2023-06-11
ORD-3450,CUST-565,Backpack,Accessories,400,0.0,400.0,5,2000.0,0,Tanta,Cash,2023-06-11
ORD-3451,CUST-58,Camera,Electronics,12000,0.0,12000.0,1,12000.0,0,Tanta,Vodafone Cash,2023-07-08
ORD-3452,CUST-373,Camera,Electronics,12000,0.0,12000.0,2,24000.0,0,Aswan,Cash,2023-07-09
ORD-3453,CUST-298,T-shirt,Fashion,300,0.0,300.0,1,300.0,0,Cairo,Cash,2023-05-18
ORD-3454,CUST-713,Laptop,Electronics,15000,0.0,15000.0,2,30000.0,0,Cairo,Credit Card,2023-12-02
ORD-3455,CUST-274,T-shirt,Fashion,300,0.0,300.0,5,1500.0,0,Alexandria,Vodafone Cash,2023-08-13
ORD-3456,CUST-44,Phone,Electronics,8000,0.15,6800.0,4,27200.0,0,Mansoura,Cash,2023-07-21
ORD-3457,CUST-541,T-shirt,Fashion,300,0.0,300.0,1,300.0,0,Tanta,Cash,2023-04-19
ORD-3458,CUST-748,Backpack,Accessories,400,0.0,400.0,3,1200.0,0,Tanta,Vodafone Cash,2023-01-16
ORD-3459,CUST-123,Headphones,Electronics,500,0.0,500.0,5,2500.0,0,Tanta,Credit Card,2023-08-05
ORD-3460,CUST-37,Phone,Electronics,8000,0.1,7200.0,2,14400.0,0,Aswan,Vodafone Cash,2023-09-08
ORD-3461,CUST-366,Camera,Electronics,12000,0.0,12000.0,1,12000.0,0,Cairo,Credit Card,2023-06-20
ORD-3462,CUST-538,Headphones,Electronics,500,0.15,425.0,3,1275.0,0,Mansoura,Credit Card,2023-10-24
ORD-3463,CUST-59,Backpack,Accessories,400,0.0,400.0,5,2000.0,0,Aswan,Credit Card,2023-02-09
ORD-3464,CUST-319,Backpack,Accessories,400,0.1,360.0,3,1080.0,0,Cairo,Vodafone Cash,2023-05-17
ORD-3465,CUST-21,Headphones,Electronics,500,0.15,425.0,3,1275.0,0,Giza,Vodafone Cash,2023-06-06
ORD-3466,CUST-559,Camera,Electronics,12000,0.0,12000.0,1,12000.0,0,Alexandria,Credit Card,2023-07-05
ORD-3467,CUST-684,Watch,Fashion,1200,0.0,1200.0,5,6000.0,0,Mansoura,Credit Card,2023-03-07
ORD-3468,CUST-450,Backpack,Accessories,400,0.0,400.0,7,2800.0,0,Tanta,Credit Card,2023-12-02
ORD-3469,CUST-134,T-shirt,Fashion,300,0.2,240.0,4,960.0,0,Aswan,Vodafone Cash,2023-10-28
ORD-3470,CUST-111,Phone,Electronics,8000,0.0,8000.0,5,40000.0,0,Tanta,Credit Card,2023-06-26
ORD-3471,CUST-735,Headphones,Electronics,500,0.0,500.0,2,1000.0,0,Giza,Cash,2023-01-12
ORD-3472,CUST-94,Camera,Electronics,12000,0.0,12000.0,2,24000.0,0,Mansoura,Credit Card,2023-02-04
ORD-3473,CUST-290,Headphones,Electronics,500,0.0,500.0,4,2000.0,0,Giza,Credit Card,2023-06-10
ORD-3474,CUST-776,Watch,Fashion,1200,0.0,1200.0,4,4800.0,0,Cairo,Credit Card,2023-05-19
ORD-3475,CUST-703,Phone,Electronics,8000,0.0,8000.0,1,8000.0,0,Giza,Credit Card,2023-05-21
ORD-3476,CUST-705,Headphones,Electronics,500,0.1,450.0,3,1350.0,0,Mansoura,Vodafone Cash,2023-08-25
ORD-3477,CUST-44,Camera,Electronics,12000,0.2,9600.0,1,9600.0,0,Giza,Cash,2023-01-07
